src,meta_id,rel_path,sha256,ripemd160_sha256,frozen_name
05_SCREENSHOTS_RECORDINGS,REGULATORY-RUN-20251104-S20,execution/Screen Recording 2025-11-04 at 4.02.31 pm.mov,8106f43767357ee5cf09ad989e26575ebb5e9c523aa8a009218a8b876afeab23,87fe17c157d8e01cc529fe2d4633f8afd2771d47,Screen Recording 2025-11-04 at 4.02.31 pm___20251104T063215Z.mov
